11,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,11,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,10,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,9,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,8,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,7,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,6,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,5,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,2,1,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,2,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,4,3,4,4,5,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,5,4,5,5,6,7,7,8,9,10,11,12,13,14,15,16,17,18,19,20,6,5,6,6,7,8,8,8,9,10,11,12,13,14,15,16,17,18,19,20,7,6,7,7,8,9,9,9,10,11,12,13,14,15,16,17,18,19,20,21,8,7,8,8,9,10,10,10,11,12,13,14,15,16,17,18,19,20,21,22,9,8,9,9,10,11,11,11,12,12,13,14,15,16,17,18,19,20,21,22
11,11,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,11,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,10,9,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,9,8,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,8,7,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,7,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,6,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,5,4,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,4,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,3,2,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,4,3,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,5,4,3,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,6,5,4,4,5,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,7,6,5,5,6,7,7,7,8,9,10,11,12,13,14,15,16,17,18,19,8,7,6,6,7,8,8,8,9,10,11,12,13,14,15,16,17,18,19,20,9,8,7,7,8,9,9,9,10,11,12,13,14,15,16,17,18,19,20,21,10,9,8,8,9,10,10,10,11,11,12,13,14,15,16,17,18,19,20,21
12,12,12,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,12,11,11,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,11,10,10,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,10,9,9,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,9,8,8,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,8,7,7,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,7,6,6,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,6,5,5,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,5,4,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,4,3,2,1,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,5,4,3,2,3,4,5,6,6,7,8,9,10,11,12,13,14,15,16,17,6,5,4,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,7,6,5,4,5,6,6,7,8,9,10,11,12,13,14,15,16,17,17,18,8,7,6,5,6,7,7,7,8,9,10,11,12,13,14,15,16,17,18,19,9,8,7,6,7,8,8,8,9,10,11,12,13,14,15,16,17,18,19,20,10,9,8,7,8,9,9,9,10,11,12,13,14,15,16,17,18,19,20,21,11,10,9,8,9,10,10,10,11,11,12,13,14,15,16,17,18,19,20,21
13,13,13,12,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,13,12,12,11,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,12,11,11,10,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,11,10,10,9,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,10,9,9,8,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,9,8,8,7,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,8,7,7,6,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,6,6,5,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,6,5,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,6,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,5,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,5,4,3,2,1,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,6,5,4,3,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,7,6,5,4,3,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,8,7,6,5,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,9,8,7,6,5,6,6,6,7,8,9,10,11,12,13,14,15,16,17,18,10,9,8,7,6,7,7,7,8,9,10,11,12,13,14,15,16,17,18,19,11,10,9,8,7,8,8,8,9,10,11,12,13,14,15,16,17,18,19,20,12,11,10,9,8,9,9,9,10,10,11,12,13,14,15,16,17,18,19,20
14,14,14,13,12,13,12,13,14,15,16,17,18,19,20,21,22,23,24,25,14,13,13,12,11,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,13,12,12,11,10,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,12,11,11,10,9,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,11,10,10,9,8,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,10,9,9,8,7,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,9,8,8,7,6,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,8,7,7,6,5,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,7,6,6,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,7,6,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,6,5,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,6,5,4,3,2,1,2,3,3,4,5,6,7,8,9,10,11,12,13,14,7,6,5,4,3,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,12,13,14,14,15,9,8,7,6,5,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,10,9,8,7,6,5,5,5,6,7,8,9,10,11,12,13,14,15,16,17,11,10,9,8,7,6,6,6,7,8,9,10,11,12,13,14,15,16,17,18,12,11,10,9,8,7,7,7,8,9,10,11,12,13,14,15,16,17,18,19,13,12,11,10,9,8,8,8,9,9,10,11,12,13,14,15,16,17,18,19
14,14,14,13,12,12,11,12,13,14,15,16,17,18,19,20,21,22,23,24,14,13,13,12,11,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,13,12,12,11,10,9,9,10,11,12,13,14,15,16,17,18,19,20,21,22,12,11,11,10,9,8,8,9,10,11,12,13,14,15,16,17,18,19,20,21,11,10,10,9,8,7,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,9,9,8,7,6,6,7,8,9,10,11,12,13,14,15,16,17,18,19,9,8,8,7,6,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,8,7,7,6,5,4,4,5,6,7,8,9,10,11,12,13,14,15,16,17,7,6,6,5,4,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,6,5,4,3,2,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,7,6,5,4,3,2,1,2,2,3,4,5,6,7,8,9,10,11,12,13,8,7,6,5,4,3,2,3,3,4,5,6,7,8,9,10,11,12,13,14,9,8,7,6,5,4,3,4,4,5,6,7,8,9,10,11,12,13,13,14,10,9,8,7,6,5,4,5,5,6,7,8,9,10,11,12,13,14,14,15,11,10,9,8,7,6,5,5,6,7,8,9,9,10,11,12,13,14,15,16,12,11,10,9,8,7,6,6,7,8,9,10,10,11,12,13,14,15,16,17,13,12,11,10,9,8,7,7,8,9,10,11,11,12,13,14,15,16,17,18,14,13,12,11,10,9,8,8,9,9,10,11,12,13,14,15,16,17,18,19
15,15,15,14,13,13,12,11,12,13,14,15,16,17,18,19,20,21,22,23,15,14,14,13,12,11,11,10,11,12,13,14,15,16,17,18,19,20,21,22,14,13,13,12,11,10,10,9,10,11,12,13,14,15,16,17,18,19,20,21,13,12,12,11,10,9,9,8,9,10,11,12,13,14,15,16,17,18,19,20,12,11,11,10,9,8,8,7,8,9,10,11,12,13,14,15,16,17,18,19,11,10,10,9,8,7,7,6,7,8,9,10,11,12,13,14,15,16,17,18,10,9,9,8,7,6,6,5,6,7,8,9,10,11,12,13,14,15,16,17,9,8,8,7,6,5,5,4,5,6,7,8,9,10,11,12,13,14,15,16,8,7,7,6,5,4,4,3,4,5,6,7,8,9,10,11,12,13,14,15,8,7,6,5,4,3,3,2,3,4,5,6,7,8,9,10,11,12,13,14,7,6,5,4,3,2,2,1,2,3,4,5,6,7,8,9,10,11,12,13,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,8,7,6,5,4,3,2,1,1,2,3,4,5,6,7,8,9,10,11,12,9,8,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,11,12,13,10,9,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,12,12,13,11,10,9,8,7,6,5,4,4,5,6,7,8,9,10,11,12,13,13,14,12,11,10,9,8,7,6,5,5,6,7,8,8,9,10,11,12,13,14,15,13,12,11,10,9,8,7,6,6,7,8,9,9,10,11,12,13,14,15,16,14,13,12,11,10,9,8,7,7,8,9,10,10,11,12,13,14,15,16,17,15,14,13,12,11,10,9,8,8,8,9,10,11,12,13,14,15,16,17,18
16,16,16,15,14,13,12,11,11,12,13,14,15,16,17,18,19,20,21,22,16,15,15,14,13,12,11,10,10,11,12,13,14,15,16,17,18,19,20,21,15,14,14,13,12,11,10,9,9,10,11,12,13,14,15,16,17,18,19,20,14,13,13,12,11,10,9,8,8,9,10,11,12,13,14,15,16,17,18,19,13,12,12,11,10,9,8,7,7,8,9,10,11,12,13,14,15,16,17,18,12,11,11,10,9,8,7,6,6,7,8,9,10,11,12,13,14,15,16,17,11,10,10,9,8,7,6,5,5,6,7,8,9,10,11,12,13,14,15,16,10,9,9,8,7,6,5,4,4,5,6,7,8,9,10,11,12,13,14,15,9,8,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,12,13,14,9,8,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,11,12,13,8,7,6,5,4,3,2,1,1,2,3,4,5,6,7,8,9,10,11,12,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,9,8,7,6,5,4,3,2,1,2,2,3,4,5,6,7,8,9,10,11,10,9,8,7,6,5,4,3,2,3,3,4,5,6,7,8,9,10,11,12,11,10,9,8,7,6,5,4,3,4,4,5,6,7,8,9,10,11,11,12,12,11,10,9,8,7,6,5,4,5,5,6,7,8,9,10,11,12,12,13,13,12,11,10,9,8,7,6,5,6,6,7,7,8,9,10,11,12,13,14,14,13,12,11,10,9,8,7,6,7,7,8,8,9,10,11,12,13,14,15,15,14,13,12,11,10,9,8,7,8,8,9,9,10,11,12,13,14,15,16,16,15,14,13,12,11,10,9,8,8,9,10,10,11,12,13,14,15,16,17
16,16,16,15,14,13,12,11,11,11,12,13,14,15,16,17,18,19,20,21,16,15,15,14,13,12,11,10,10,10,11,12,13,14,15,16,17,18,19,20,15,14,14,13,12,11,10,9,9,9,10,11,12,13,14,15,16,17,18,19,14,13,13,12,11,10,9,8,8,8,9,10,11,12,13,14,15,16,17,18,13,12,12,11,10,9,8,7,7,7,8,9,10,11,12,13,14,15,16,17,12,11,11,10,9,8,7,6,6,6,7,8,9,10,11,12,13,14,15,16,11,10,10,9,8,7,6,5,5,5,6,7,8,9,10,11,12,13,14,15,11,10,9,8,7,6,5,4,4,4,5,6,7,8,9,10,11,12,13,14,10,9,9,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,12,13,10,9,8,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,11,12,9,8,7,6,5,4,3,2,2,1,2,3,4,5,6,7,8,9,10,11,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,10,9,8,7,6,5,4,3,2,1,1,2,3,4,5,6,7,8,9,10,11,10,9,8,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,11,12,11,10,9,8,7,6,5,4,3,3,4,5,6,7,8,9,10,10,11,13,12,11,10,9,8,7,6,5,4,4,5,6,7,8,9,10,11,11,12,14,13,12,11,10,9,8,7,6,5,5,6,6,7,8,9,10,11,12,13,15,14,13,12,11,10,9,8,7,6,6,7,7,8,9,10,11,12,13,14,16,15,14,13,12,11,10,9,8,7,7,8,8,9,10,11,12,13,14,15,17,16,15,14,13,12,11,10,9,8,8,9,9,10,11,12,13,14,15,16
17,17,17,16,15,14,13,12,12,12,13,12,13,14,15,16,17,18,19,20,17,16,16,15,14,13,12,11,11,11,12,11,12,13,14,15,16,17,18,19,16,15,15,14,13,12,11,10,10,10,9,10,11,12,13,14,15,16,17,18,15,14,14,13,12,11,10,9,9,9,8,9,10,11,12,13,14,15,16,17,14,13,13,12,11,10,9,8,8,8,7,8,9,10,11,12,13,14,15,16,13,12,12,11,10,9,8,7,7,7,6,7,8,9,10,11,12,13,14,15,12,11,11,10,9,8,7,6,6,6,5,6,7,8,9,10,11,12,13,14,12,11,10,9,8,7,6,5,5,5,4,5,6,7,8,9,10,11,12,13,11,10,10,9,8,7,6,5,4,4,3,4,5,6,7,8,9,10,11,12,11,10,9,8,7,6,5,4,3,3,2,3,4,5,6,7,8,9,10,11,10,9,8,7,6,5,4,3,3,2,1,2,3,4,5,6,7,8,9,10,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,9,10,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,8,9,10,11,13,12,11,10,9,8,7,6,5,4,3,4,5,6,7,8,9,10,10,11,14,13,12,11,10,9,8,7,6,5,4,5,6,7,8,9,10,11,11,12,15,14,13,12,11,10,9,8,7,6,5,6,6,7,8,9,10,11,12,13,16,15,14,13,12,11,10,9,8,7,6,7,7,8,9,10,11,12,13,14,17,16,15,14,13,12,11,10,9,8,7,8,8,9,10,11,12,13,14,15,18,17,16,15,14,13,12,11,10,9,8,9,9,10,11,12,13,14,15,16
18,18,18,17,16,15,14,13,13,12,12,11,12,13,14,15,16,17,18,19,18,17,17,16,15,14,13,12,12,11,11,10,11,12,13,14,15,16,17,18,17,16,16,15,14,13,12,11,11,10,9,9,10,11,12,13,14,15,16,17,16,15,15,14,13,12,11,10,10,9,8,8,9,10,11,12,13,14,15,16,15,14,14,13,12,11,10,9,9,9,8,7,8,9,10,11,12,13,14,15,14,13,13,12,11,10,9,8,8,8,7,6,7,8,9,10,11,12,13,14,13,12,12,11,10,9,8,7,7,7,6,5,6,7,8,9,10,11,12,13,13,12,11,10,9,8,7,6,6,6,5,4,5,6,7,8,9,10,11,12,12,11,11,10,9,8,7,6,5,5,4,3,4,5,6,7,8,9,10,11,12,11,10,9,8,7,6,5,4,4,3,2,3,4,5,6,7,8,9,10,11,10,9,8,7,6,5,4,4,3,2,1,2,3,4,5,6,7,8,9,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,9,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,8,9,10,14,13,12,11,10,9,8,7,6,5,4,3,4,5,6,7,8,9,9,10,15,14,13,12,11,10,9,8,7,6,5,4,5,6,7,8,9,10,10,11,16,15,14,13,12,11,10,9,8,7,6,5,5,6,7,8,9,10,11,12,17,16,15,14,13,12,11,10,9,8,7,6,6,7,8,9,10,11,12,13,18,17,16,15,14,13,12,11,10,9,8,7,7,8,9,10,11,12,13,14,19,18,17,16,15,14,13,12,11,10,9,8,8,9,10,11,12,13,14,15
19,19,18,17,16,15,14,13,13,12,12,11,11,12,13,14,15,16,17,18,19,18,17,16,15,14,13,12,12,11,11,10,10,11,12,13,14,15,16,17,18,17,16,15,14,13,12,11,11,10,9,9,9,10,11,12,13,14,15,16,17,16,16,15,14,13,12,11,10,9,8,8,8,9,10,11,12,13,14,15,16,15,15,14,13,12,11,10,10,9,8,7,7,8,9,10,11,12,13,14,15,14,14,13,12,11,10,9,9,8,7,6,6,7,8,9,10,11,12,13,14,13,13,12,11,10,9,8,8,7,6,5,5,6,7,8,9,10,11,12,14,13,12,11,10,9,8,7,7,7,6,5,4,5,6,7,8,9,10,11,13,12,12,11,10,9,8,7,6,6,5,4,3,4,5,6,7,8,9,10,13,12,11,10,9,8,7,6,5,5,4,3,2,3,4,5,6,7,8,9,12,11,10,9,8,7,6,5,5,4,3,2,1,2,3,4,5,6,7,8,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,8,9,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,6,7,8,8,9,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,7,8,9,9,10,17,16,15,14,13,12,11,10,9,8,7,6,5,6,7,8,9,10,10,11,18,17,16,15,14,13,12,11,10,9,8,7,6,7,8,9,10,11,11,12,19,18,17,16,15,14,13,12,11,10,9,8,7,8,9,10,11,12,12,13,20,19,18,17,16,15,14,13,12,11,10,9,8,9,10,11,12,13,13,14
20,20,19,18,17,16,15,14,14,13,13,12,12,11,12,13,14,15,16,17,20,19,18,17,16,15,14,13,13,12,12,11,11,10,11,12,13,14,15,16,19,18,17,16,15,14,13,12,12,11,10,10,10,9,10,11,12,13,14,15,18,17,17,16,15,14,13,12,11,10,9,9,9,8,9,10,11,12,13,14,17,16,16,15,14,13,12,11,11,10,9,8,8,7,8,9,10,11,12,13,16,15,15,14,13,12,11,10,10,9,8,7,7,6,7,8,9,10,11,12,15,14,14,13,12,11,10,9,9,8,7,6,6,5,6,7,8,9,10,11,15,14,13,12,11,10,9,8,8,8,7,6,5,4,5,6,7,8,9,10,14,13,13,12,11,10,9,8,7,7,6,5,4,3,4,5,6,7,8,9,14,13,12,11,10,9,8,7,6,6,5,4,3,2,3,4,5,6,7,8,13,12,11,10,9,8,7,6,6,5,4,3,2,1,2,3,4,5,6,7,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,6,7,7,8,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,7,8,8,9,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,7,8,9,9,10,19,18,17,16,15,14,13,12,11,10,9,8,7,6,7,8,9,10,10,11,20,19,18,17,16,15,14,13,12,11,10,9,8,7,8,9,10,11,11,12,21,20,19,18,17,16,15,14,13,12,11,10,9,8,9,10,11,12,12,13
21,21,20,19,18,17,16,15,15,14,14,13,13,12,11,12,13,14,15,16,21,20,19,18,17,16,15,14,14,13,13,12,12,11,10,11,12,13,14,15,20,19,18,17,16,15,14,13,13,12,11,11,11,10,9,10,11,12,13,14,19,18,18,17,16,15,14,13,12,11,10,10,10,9,8,9,10,11,12,13,18,17,17,16,15,14,13,12,12,11,10,9,9,8,7,8,9,10,11,12,17,16,16,15,14,13,12,11,11,10,9,8,8,7,6,7,8,9,10,11,16,15,15,14,13,12,11,10,10,9,8,7,7,6,5,6,7,8,9,10,16,15,14,13,12,11,10,9,9,9,8,7,6,5,4,5,6,7,8,9,15,14,14,13,12,11,10,9,8,8,7,6,5,4,3,4,5,6,7,8,15,14,13,12,11,10,9,8,7,7,6,5,4,3,2,3,4,5,6,7,14,13,12,11,10,9,8,7,7,6,5,4,3,2,1,2,3,4,5,6,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,6,6,7,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,7,7,8,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,7,8,8,9,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,7,8,9,9,10,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,8,9,10,10,11,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,9,10,11,11,12
21,21,20,19,18,17,16,15,15,14,14,13,13,12,11,11,12,13,14,15,21,20,19,18,17,16,15,14,14,13,13,12,12,11,10,10,11,12,13,14,20,19,18,17,16,15,14,13,13,12,11,11,11,10,9,9,10,11,12,13,19,18,18,17,16,15,14,13,12,11,10,10,10,9,8,8,9,10,11,12,18,17,17,16,15,14,13,12,12,11,10,9,9,8,7,7,8,9,10,11,18,17,16,15,14,13,12,11,11,10,9,8,8,7,6,6,7,8,9,10,17,16,16,15,14,13,12,11,10,9,8,7,7,6,5,5,6,7,8,9,17,16,15,14,13,12,11,10,10,9,8,7,6,5,4,4,5,6,7,8,16,15,15,14,13,12,11,10,9,9,8,7,6,5,4,3,4,5,6,7,16,15,14,13,12,11,10,9,8,8,7,6,5,4,3,2,3,4,5,6,15,14,13,12,11,10,9,8,8,7,6,5,4,3,2,1,2,3,4,5,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,5,6,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,6,7,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,7,7,8,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,7,8,8,9,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,8,9,9,10,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,9,10,10,11
21,21,20,19,18,17,16,15,15,14,14,13,13,12,11,11,11,12,13,14,21,20,19,18,17,16,15,14,14,13,13,12,12,11,10,10,10,11,12,13,20,19,18,17,16,15,14,13,13,12,11,11,11,10,9,9,9,10,11,12,19,18,18,17,16,15,14,13,12,11,10,10,10,9,8,8,8,9,10,11,18,17,17,16,15,14,13,12,12,11,10,9,9,8,7,7,7,8,9,10,18,17,16,15,14,13,12,11,11,10,9,8,8,7,6,6,6,7,8,9,18,17,16,15,14,13,12,11,10,9,8,7,7,6,5,5,5,6,7,8,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,4,4,5,6,7,17,16,16,15,14,13,12,11,10,9,8,7,6,5,4,3,3,4,5,6,17,16,15,14,13,12,11,10,9,9,8,7,6,5,4,3,2,3,4,5,16,15,14,13,12,11,10,9,9,8,7,6,5,4,3,2,1,2,3,4,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,4,5,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,5,6,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,6,7,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,7,7,8,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,8,8,9,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,9,9,10
22,22,21,20,19,18,17,16,16,15,15,14,14,13,12,11,11,11,12,13,22,21,20,19,18,17,16,15,15,14,14,13,13,12,11,11,10,10,11,12,21,20,19,18,17,16,15,14,14,13,12,12,12,11,10,10,9,9,10,11,20,19,19,18,17,16,15,14,13,12,11,11,11,10,9,9,8,8,9,10,19,18,18,17,16,15,14,13,13,12,11,10,10,9,8,8,8,7,8,9,19,18,17,16,15,14,13,12,12,11,10,9,9,8,7,7,7,6,7,8,19,18,17,16,15,14,13,12,11,10,9,8,8,7,6,6,6,5,6,7,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,5,5,4,5,6,18,17,17,16,15,14,13,12,11,10,9,8,7,6,5,4,4,3,4,5,18,17,16,15,14,13,12,11,10,10,9,8,7,6,5,4,3,2,3,4,17,16,15,14,13,12,11,10,10,9,8,7,6,5,4,3,2,1,2,3,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,3,4,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,4,5,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,5,6,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,6,7,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,7,8,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,8,9
